Date,HDFC_Adj_Close,HDFC_Returns,HDFC_Close,HDFC_High,HDFC_Low,HDFC_Open,HDFC_Volume,ICICI_Adj_Close,ICICI_Returns,ICICI_Close,ICICI_High,ICICI_Low,ICICI_Open,ICICI_Volume,TCS_Adj_Close,TCS_Returns,TCS_Close,TCS_High,TCS_Low,TCS_Open,TCS_Volume,INFY_Adj_Close,INFY_Returns,INFY_Close,INFY_High,INFY_Low,INFY_Open,INFY_Volume,RELIANCE_Adj_Close,RELIANCE_Returns,RELIANCE_Close,RELIANCE_High,RELIANCE_Low,RELIANCE_Open,RELIANCE_Volume,NIFTY50_Adj_Close,NIFTY_Returns,NIFTY50_Close,NIFTY50_High,NIFTY50_Low,NIFTY50_Open,Set_Type
23-04-2021,669.7241821,-0.005887258,707.0750122,717.2999878,700.0999756,704.5,22713528,551.2485962,-0.016099179,569.9500122,580.5,567.0499878,569.9000244,33749097,2783.182373,-0.002986173,3109.5,3119,3091.050049,3105,1615309,1174.171265,-0.012887022,1333.800049,1348.400024,1331,1343,7316262,863.4918213,-0.001075869,878.8572388,885.5720215,874.7037354,879.6187134,11828857,14341.34961,-0.00450828,14341.34961,14461.15039,14273.2998,14326.34961,Train
26-04-2021,665.2961426,-0.00663369,702.4000244,714.5,701.375,706.5,30170952,571.7045898,0.036436526,591.0999756,605.5,588,602,62584522,2775.394287,-0.002802189,3100.800049,3153,3088.050049,3102.050049,2490260,1182.754272,0.007283255,1343.550049,1351.300049,1321,1332.25,7088606,878.6817627,0.017438361,894.3174438,905.4627075,882.1569214,886.0797119,20846778,14485,0.009966685,14485,14557.5,14421.2998,14449.4502,Train
27-04-2021,681.350769,0.023844984,719.3499756,721,702.4000244,703.625,20592906,579.1035767,0.012858944,598.75,601.9500122,591.0999756,593.25,24239685,2803.320313,0.010011718,3132,3136.100098,3103,3106,1471417,1187.111938,0.003677567,1348.5,1353,1340.150024,1346,3636115,901.7160645,0.025876899,917.7616577,921.7074585,894.5020752,895.3096924,19992524,14653.0498,0.01153486,14653.0498,14667.5498,14484.84961,14493.7998,Train
28-04-2021,699.3945313,0.026137753,738.4000244,739.5,715.5,718.125,24103940,600.9619141,0.037050211,621.3499756,622.7999878,598,598,33292864,2796.249268,-0.002525569,3124.100098,3151,3112,3149.949951,1639037,1193.714355,0.005546338,1356,1359.5,1344.599976,1358,4879234,905.6381836,0.004340184,921.7536011,926.6916504,913.8389282,922.0074463,17122437,14864.5498,0.014330679,14864.5498,14890.25,14694.9502,14710.5,Train
29-04-2021,697.3580933,-0.002915963,736.25,751.8250122,730.5,743.0999756,24078552,601.0587769,0.000161167,621.4500122,628.4500122,609,622.5499878,34537860,2788.328369,-0.002836707,3115.25,3157.350098,3105.5,3145.600098,1621395,1194.022339,0.000257971,1356.349976,1369,1351.400024,1368,5412357,917.7675781,0.013304305,934.0987549,943.536438,926.3686523,933.5679932,17412606,14894.90039,0.002039729,14894.90039,15044.34961,14814.4502,14979,Train
30-04-2021,668.8481445,-0.041741997,706.1500244,726.9000244,703.75,722.5,35232902,580.7960815,-0.034293011,600.5,616.3499756,598.0999756,610.0999756,23653258,2717.082031,-0.025883744,3035.649902,3132.050049,3020,3099,3072305,1192.261719,-0.001475617,1354.349976,1373.900024,1345.900024,1346.300049,8354677,904.3687134,-0.01470703,920.4614258,939.6136475,917.2540283,926.9224243,19828769,14631.09961,-0.017869525,14631.09961,14855.4502,14601.7002,14747.34961,Train
03-05-2021,669.866272,0.001521053,707.2249756,710.9500122,688.6500244,696.5,22473700,577.1691895,-0.006264271,596.75,598.8499756,587.5,592.5499878,18010557,2718.289551,0.000444319,3037,3055,3004,3024.899902,1545831,1190.237061,-0.001699609,1352.050049,1361,1338,1340.800049,4560337,888.2945557,-0.017933751,904.1012573,913.3081665,896.7403564,907.3086548,23640186,14634.15039,0.000208492,14634.15039,14673.84961,14416.25,14481.0498,Train
04-05-2021,657.5056763,-0.018624701,694.1749878,711.5,691.6500244,704.9749756,21486328,572.1397705,-0.008752131,591.5499878,608,589,596.6500244,15115127,2729.701904,0.00418957,3049.75,3090,3035,3062.800049,1990777,1170.297974,-0.016894103,1329.400024,1354.949951,1324.099976,1354,4887060,869.0463257,-0.021906962,884.5105591,908.1394043,881.9262085,899.9246826,21849830,14496.5,-0.009450624,14496.5,14723.40039,14461.5,14687.25,Train
05-05-2021,664.2542114,0.010211528,701.2999878,704.7999878,690.8499756,700.5,14421612,583.0206909,0.018839361,602.7999878,604.7999878,584.7000122,595.2999878,17253943,2770.830078,0.014954532,3095.699951,3099.399902,3052.399902,3070,1939289,1180.949463,0.00906035,1341.5,1343.900024,1327.800049,1341.099976,3939788,870.6333618,0.001824516,886.1258545,894.6174316,880.5647583,887.6257324,12393609,14617.84961,0.008336117,14617.84961,14637.90039,14506.59961,14604.15039,Train
06-05-2021,663.4492188,-0.001212609,700.4500122,705.4000244,697.5,703.7999878,11477044,588.2434692,0.008918249,608.2000122,610.8499756,599.25,602.7999878,16949763,2784.927002,0.005074719,3111.449951,3134,3074,3105.5,1791671,1198.643921,0.014872107,1361.599976,1364.699951,1337.400024,1345,4810090,875.5757446,0.005660715,891.156189,893.0021973,879.8955688,886.9334717,14624666,14724.7998,0.007289776,14724.7998,14743.90039,14611.5,14668.34961,Train
07-05-2021,670.0083008,0.009837786,707.375,712.4749756,705.125,706.4749756,12048334,587.1795654,-0.001810249,607.0999756,614.7999878,603.7000122,612,10941083,2804.125732,0.006870146,3132.899902,3159.850098,3111.800049,3133,1912540,1190.677124,-0.006668695,1352.550049,1373.050049,1348.5,1365.300049,4991435,875.9158325,0.000388341,891.5023193,902.5321655,888.8486938,894.2713013,12288548,14823.15039,0.006657041,14823.15039,14863.0498,14765.5,14816.84961,Train
10-05-2021,672.423645,0.003598464,709.9249878,715,706.4000244,713.5,11060050,593.1278076,0.010079226,613.25,617,611,611,12060808,2815.404053,0.004013979,3145.5,3164.199951,3125,3145.949951,2137153,1179.233154,-0.009657799,1339.550049,1352.900024,1335.050049,1349.849976,7195348,873.399353,-0.002877104,888.940979,898.447876,886.5181274,894.8482056,13941237,14942.34961,0.008009263,14942.34961,14966.90039,14892.5,14928.25,Train
11-05-2021,664.7042236,-0.011546401,701.7750244,712.0999756,697.5250244,698,14519034,589.8392334,-0.005559889,609.8499756,612.9000244,603.25,606.4000244,13818480,2794.907227,-0.007306873,3122.600098,3128.100098,3091.149902,3125,2415625,1171.398193,-0.006666286,1330.650024,1341,1325.099976,1336.900024,6420988,876.5506592,0.0036016,892.1484375,894.6405029,881.4646606,883.7722168,13478264,14850.75,-0.006149068,14850.75,14900,14771.40039,14789.7002,Train
12-05-2021,662.7861938,-0.00288971,699.75,704.2999878,694.4249878,699.875,13774926,575.2348022,-0.025071705,594.75,606.6500244,593.2000122,603.2000122,14785569,2763.579346,-0.01127221,3087.600098,3120,3070.600098,3120,1978558,1168.185059,-0.002746759,1327,1330,1314.5,1330,5241898,867.4820557,-0.010399673,882.918396,892.03302,880.0802002,890.7408447,13177961,14696.5,-0.010440999,14696.5,14824.0498,14649.7002,14823.5498,Train
14-05-2021,656.7952881,-0.009080071,693.4249878,699.4500122,691.1749878,697.1749878,10604142,577.7010498,0.004278211,597.2999878,601.9500122,591.0999756,592,12675754,2731.268311,-0.01176062,3051.5,3098.5,3040,3098.5,2043935,1158.853638,-0.008020039,1316.400024,1326.849976,1311.300049,1326.849976,4824609,878.432373,0.012544098,894.0636597,896.232666,879.6187134,889.7947388,13291616,14677.7998,-0.001273236,14677.7998,14749.65039,14591.90039,14749.40039,Train
17-05-2021,682.0848389,0.037781663,720.125,721.2999878,690.6500244,697.5750122,15120692,603.1381226,0.04308971,623.5999756,624.5,601.2000122,603.25,20453101,2747.603271,0.00596291,3069.75,3075.199951,3036,3055,2890462,1170.297974,0.009827122,1329.400024,1334.949951,1320.300049,1320.300049,5017129,888.8839722,0.011827787,904.7012329,906.1318359,890.8792725,894.0636597,11873078,14923.15039,0.01657759,14923.15039,14938,14725.34961,14756.25,Train
18-05-2021,699.347168,0.024993235,738.3499756,741.375,727.5,729.4749756,22165280,612.4232178,0.015277346,633.2000122,635.5,626,628,19242627,2764.653809,0.006186429,3088.800049,3124,3078,3100,2098538,1179.629272,0.007941818,1340,1344.599976,1329.5,1338,5620150,901.3987427,0.013981003,917.4385986,924.199585,910.3084106,914.2312012,12064918,15108.09961,0.012317273,15108.09961,15137.25,15043.7002,15067.2002,Train
19-05-2021,690.5857544,-0.012607126,729.0999756,739.4249878,726.2750244,735.0999756,10130916,604.9274902,-0.012314976,625.4500122,634,623.3499756,627.0999756,13911576,2758.568115,-0.002203676,3082,3118,3067.100098,3084,1986041,1176.988403,-0.002241238,1337,1357.449951,1333.25,1342,4435878,905.5249023,0.004567063,921.6382446,930.5913696,910.0776978,913.7696533,16317002,15030.15039,-0.005172788,15030.15039,15133.40039,15008.84961,15058.59961,Train
20-05-2021,678.5567017,-0.017572112,716.4000244,732.9500122,714.25,729.1749878,10684184,598.3021851,-0.011012647,618.5999756,632.9000244,616.6500244,628.0499878,13900762,2738.876221,-0.007164048,3060,3088.800049,3052.100098,3067.100098,2329027,1179.013062,0.001718725,1339.300049,1349.099976,1335,1348.400024,4490092,900.2424316,-0.005850683,916.2617798,928.0300293,914.2312012,922.0305176,11422532,14906.0498,-0.008291052,14906.0498,15069.7998,14884.90039,15042.59961,Train
21-05-2021,709.1030273,0.044032785,748.6500244,750.9500122,721.5,721.5,19341646,621.3696289,0.037830168,642.4500122,643.9500122,622.2999878,622.2999878,23975898,2757.224854,0.006676988,3080.5,3088.199951,3055.100098,3061,1685566,1192.393921,0.011285284,1354.5,1357.5,1346.349976,1347.5,4969733,908.0187378,0.008600919,924.1765137,927.4300537,916.5386963,919.3076782,10785605,15175.2998,0.017901936,15175.2998,15190,14985.84961,14987.7998,Train
24-05-2021,715.0939331,0.00841308,754.9749756,760.2249756,749.25,751.625,22146102,626.1088867,0.007598176,647.3499756,653.4500122,638,643.25,20323003,2758.119873,0.000324556,3081.5,3105,3072,3081.5,1652260,1186.71582,-0.004773308,1348.050049,1363,1345.099976,1356.650024,4225371,900.3557739,-0.008475025,916.3771362,927.5223999,914.692688,926.6916504,8551760,15197.7002,0.001475021,15197.7002,15256.25,15145.4502,15211.34961,Train
25-05-2021,700.4125977,-0.020744322,739.4749756,756.875,735.25,755.25,19236974,628.9620972,0.0045467,650.2999878,652,642.5,650.0999756,14884778,2800.843262,0.015371295,3114,3128.25,3082.100098,3092,1841613,1198.643921,0.010001175,1361.599976,1368,1354.449951,1358,4099340,890.1535645,-0.011395997,905.9934082,921.6151733,904.5396729,921.3382568,14780102,15208.4502,0.000707094,15208.4502,15293.84961,15163.40039,15291.75,Train
26-05-2021,699.5128784,-0.001285382,738.5250244,743.5,735,740,12283990,631.0899048,0.003377336,652.5,656.6500244,643.2999878,649.3499756,14487031,2840.86792,0.014189074,3158.5,3165,3103.800049,3120,1923753,1230.027466,0.025845647,1397.25,1400,1362.050049,1367.900024,6850024,893.2821655,0.003508514,909.1777344,913.5389404,906.9856567,911.4621582,7480204,15301.4502,0.006096401,15301.4502,15319.90039,15194.9502,15257.0498,Train
27-05-2021,702.164978,0.003784183,741.3250122,744.5,731.2249756,736.5499878,20439496,630.8480835,-0.000383254,652.25,656.5,648.0999756,651.0999756,23349546,2860.206299,0.006784144,3180,3217.75,3161.800049,3161.949951,5959785,1234.429199,0.003572177,1402.25,1416.25,1391.699951,1404.199951,15365391,896.0255127,0.003066381,911.9698486,919.769165,905.578064,909.2931519,26819294,15337.84961,0.002375996,15337.84961,15384.5498,15272.5,15323.9502,Train
28-05-2021,712.015564,0.013931383,751.7249756,756.5,739.375,745.4500122,17750020,621.9500122,-0.014205355,643.0499878,660,639.25,658.0499878,14191446,2827.466309,-0.011512741,3143.600098,3198,3135.649902,3189.5,1763701,1236.894165,0.001994856,1405.050049,1414,1396.099976,1409.75,4261312,949.8477783,0.058332852,966.7498779,971.4571533,918.3847046,918.3847046,56469931,15435.65039,0.00635619,15435.65039,15469.65039,15394.75,15421.2002,Train
31-05-2021,717.8881226,0.008213968,757.9249878,759.75,743.75,750,15661054,641.00354,0.030175256,662.75,665,643.75,643.75,21786138,2841.452393,0.004934314,3159.149902,3170.350098,3128.600098,3150,1652799,1240.186401,0.00265816,1393.75,1401.5,1383,1401.5,4429904,979.5476074,0.030789102,996.9780884,1011.469177,962.2502441,970.0726318,59124142,15582.7998,0.009487935,15582.7998,15606.34961,15374,15437.75,Train
01-06-2021,715.9227295,-0.002741497,755.8499756,763.5,753.625,760.1500244,11030162,628.7686157,-0.019271651,650.0999756,664.9000244,648.3499756,664.5499878,14123196,2835.921143,-0.001948525,3153,3169.949951,3132,3168.600098,1377441,1234.358032,-0.004710669,1387.199951,1401,1378.650024,1400,4791325,983.4471436,0.003973053,1000.947021,1016.222656,990.609375,999.6086426,28013832,15574.84961,-0.00051032,15574.84961,15660.75,15528.2998,15629.65039,Train
02-06-2021,712.276062,-0.005106678,752,755.0999756,746.5,755,10624016,627.0760498,-0.002695504,648.3499756,649.3499756,641.0999756,648.5,16025108,2814.739502,-0.007497085,3129.449951,3159.449951,3115,3150.850098,2240078,1226.75,-0.006182627,1378.650024,1391.949951,1365,1380.75,9272276,998.1156006,0.014805209,1015.876526,1019.683899,995.4551392,995.4551392,24630162,15576.2002,8.67E-05,15576.2002,15597.4502,15459.84961,15520.34961,Train
03-06-2021,720.1140137,0.010943988,760.2750244,762.4749756,743.875,754,10287260,628.9137573,0.002926312,650.25,653.6500244,644.75,653.4500122,11805702,2825.352783,0.003763518,3141.25,3154.550049,3122.649902,3154.550049,1281706,1236.538086,0.007947213,1389.650024,1399,1377.050049,1388.099976,5115645,1001.924377,0.003808705,1019.753113,1038.374634,1013.499817,1024.991089,23974257,15690.34961,0.007301728,15690.34961,15705.09961,15611,15655.5498,Train
04-06-2021,710.831665,-0.012973908,750.4749756,760.3250122,749.5999756,758,9424476,621.6114502,-0.011678917,642.7000122,654.9000244,639.4000244,653,15111572,2827.601318,0.000795526,3143.75,3156.850098,3125,3128,1836060,1232.978882,-0.002882512,1385.650024,1396.900024,1377.650024,1393.949951,4194328,993.2412109,-0.008704261,1010.915405,1022.891296,1008.031006,1022.129822,14468646,15670.25,-0.001281839,15670.25,15733.59961,15622.34961,15712.5,Train
07-06-2021,710.3106689,-0.000733208,749.9249878,757,748,755,8091668,626.9310303,0.008521316,648.2000122,650,644.25,645.2000122,7556341,2863.083984,0.012470599,3183.199951,3190.449951,3133.600098,3145,2559821,1236.538086,0.002882512,1389.650024,1392,1377.300049,1391,5154576,1009.972778,0.016705111,1027.944702,1034.682617,1008.377136,1016.222656,16336573,15751.65039,0.005181136,15751.65039,15773.4502,15678.09961,15725.09961,Train
08-06-2021,702.3544312,-0.011264272,741.5250244,750.6500244,740.75,748.2750244,9872540,621.3212891,-0.008988213,642.4000244,648,637.4000244,648,11912935,2878.329346,0.005310678,3200.149902,3231,3187.199951,3198,2574057,1257.270874,0.01662779,1412.949951,1421.75,1395.550049,1396,7360630,1004.168945,-0.005763099,1022.037537,1027.829346,1014.445862,1027.575562,9674735,15740.09961,-0.000733575,15740.09961,15778.7998,15680,15773.90039,Train
09-06-2021,701.052002,-0.001856097,740.1500244,751,736.0250244,741.9500122,10223442,615.2280273,-0.009855347,636.0999756,645.5999756,628.7999878,644.4000244,15823094,2878.419189,3.12E-05,3200.25,3220,3186.199951,3202,1710925,1259.361938,0.001661795,1415.300049,1425,1404.599976,1413.400024,5394317,986.2130127,-0.01804319,1003.762146,1024.991089,995.8935547,1024.068115,11409161,15635.34961,-0.00667722,15635.34961,15800.4502,15566.90039,15766.2998,Train
10-06-2021,701.4072266,0.000506574,740.5250244,744.5,736.8250122,741.0499878,11483540,619.3869629,0.006737244,640.4000244,642.4000244,631,635.4500122,10712418,2893.305664,0.005158426,3216.800049,3224,3193,3210,1874324,1267.370483,0.006339074,1424.300049,1429,1419,1424,3496575,989.8405151,0.003671466,1007.454163,1029.144653,1004.938965,1012.253723,14155653,15737.75,0.006527933,15737.75,15751.25,15648.5,15692.09961,Train
11-06-2021,703.9171753,0.00357206,743.1749878,748.2750244,740.5250244,745.5,7205974,614.8411255,-0.007366317,635.7000122,644.5499878,631.5,644,9015059,2944.572754,0.017564055,3273.800049,3309,3211,3211.550049,3452954,1287.480347,0.015742821,1446.900024,1451.599976,1429.449951,1430.099976,6140828,1007.009827,0.017196817,1021.368347,1028.22168,1006.115784,1007.40802,13762778,15799.34961,0.00390649,15799.34961,15835.5498,15749.7998,15796.4502,Train
14-06-2021,700.6494141,-0.004653061,739.7249756,743,731.2750244,739.125,8881964,614.3092041,-0.000865511,635.1500244,636.0999756,623.3499756,635.7000122,10170497,2946.866943,0.000778821,3276.350098,3308.699951,3270.350098,3279,1847360,1300.73877,0.010245299,1461.800049,1477,1453.449951,1471,7132294,1021.456421,0.0142441,1036.020996,1042.182007,1013.015198,1022.222168,20332436,15811.84961,0.000790859,15811.84961,15823.0498,15606.5,15791.40039,Train
15-06-2021,705.7642822,0.007273664,745.125,748,737.4000244,743,7569602,624.1260986,0.015854038,645.2999878,646.2000122,636,636.3499756,11039987,2934.634033,-0.004159798,3262.75,3298,3251.550049,3298,1304985,1311.505371,0.008243228,1473.900024,1476,1463,1464,5403104,1023.7771,0.002269355,1038.374634,1049.865967,1033.898071,1043.451172,15174215,15869.25,0.00362364,15869.25,15901.59961,15842.40039,15866.9502,Train
16-06-2021,703.088501,-0.003798529,742.2999878,747,739.0499878,744,7702098,619.0968018,-0.008090784,640.0999756,649.2000122,637.5999756,644.9000244,8601339,2945.067871,0.003549108,3274.350098,3294.699951,3253,3262.100098,1635552,1317.467285,0.004535554,1480.599976,1489.449951,1467.5,1472.699951,7661710,1006.304565,-0.017214053,1020.653015,1037.013184,1017.99939,1036.020996,10797349,15767.5498,-0.006429256,15767.5498,15880.84961,15742.59961,15847.5,Train
17-06-2021,694.3270874,-0.012539617,733.0499878,739.375,730,733,9283802,612.2297363,-0.011154046,633,637.5499878,626.7000122,633.0499878,9720060,2984.103027,0.013167345,3317.75,3336.050049,3260,3265.5,2273413,1330.547729,0.009879514,1495.300049,1502.650024,1475.099976,1475.099976,7677951,1008.1474,0.001829615,1022.522095,1031.452148,1006.023499,1015.299622,15745975,15691.40039,-0.004841202,15691.40039,15769.34961,15616.75,15648.2998,Train
18-06-2021,700.8153076,0.009301225,739.9000244,745,727.5,734.75,11938060,609.7150879,-0.004115819,630.4000244,636.5999756,620.7000122,632.5999756,13820690,2965.709717,-0.006182839,3297.300049,3358,3275,3350.899902,3380431,1337.666138,0.005335724,1503.300049,1515.800049,1487.400024,1509,13533974,1012.697449,0.004503123,1027.137085,1031.452148,1008.077148,1027.067871,29369026,15683.34961,-0.000513201,15683.34961,15761.5,15450.90039,15756.5,Train
21-06-2021,705.0301514,0.005996187,744.3499756,745.9000244,729.5,730.6749878,7260472,610.5371704,0.001347398,631.25,633.0999756,616.25,622.8499756,13407446,2943.943359,-0.007366408,3273.100098,3286,3251.699951,3265,1130569,1334.996582,-0.001997676,1500.300049,1505.800049,1484.199951,1493,5454052,1017.975586,0.005198423,1032.490479,1037.220825,1015.368896,1016.914917,12186448,15746.5,0.004018503,15746.5,15765.15039,15505.65039,15525.84961,Train
22-06-2021,702.7096558,-0.003296771,741.9000244,754,740,748.5,14366824,610.1502686,-0.000633908,630.8499756,644.0999756,629.5499878,635,15270093,2969.217285,0.008548416,3301.199951,3327.050049,3285,3304,1708688,1345.274048,0.007669014,1511.849976,1521.449951,1502.099976,1509.699951,6427862,1012.743042,-0.005153403,1027.183228,1043.451172,1024.229614,1040.220581,12871913,15772.75,0.001665649,15772.75,15895.75,15752.09961,15840.5,Train
23-06-2021,703.5147095,0.001144986,742.75,748.9000244,739.2999878,745,7844868,604.2020874,-0.009796545,624.7000122,635,623.4500122,633.75,10950633,2933.419922,-0.012129426,3261.399902,3329,3256.399902,3329,1467104,1337.532715,-0.005771086,1503.150024,1525,1498.650024,1525,5529809,1003.460754,-0.009207753,1017.768677,1038.651489,1016.084167,1038.374634,16653951,15686.9502,-0.005454598,15686.9502,15862.9502,15673.9502,15862.7998,Train
24-06-2021,713.3416138,0.013871642,753.125,756.7249756,744,745,14785024,613.2453003,0.014856296,634.0499878,636.2999878,624.4500122,627,12815724,3034.337158,0.03382405,3373.600098,3383,3278.5,3284,4155204,1387.406982,0.036609865,1559.199951,1568.75,1511.199951,1517,10785137,979.8683472,-0.023791835,993.8399048,1022.037537,987.6096802,1018.460938,91461975,15790.4502,0.00657617,15790.4502,15821.40039,15702.7002,15737.2998,Train
25-06-2021,717.5328979,0.00585837,757.5499878,761,753.5,755.5499878,10383176,627.7047729,0.02330493,649,650,636.0999756,636.0999756,14785922,3040.8125,0.002131748,3380.800049,3399.649902,3350,3375.25,2722861,1400.754272,0.009574333,1574.199951,1578,1543,1572,9780240,957.5499878,-0.023040297,971.2033081,993.8399048,960.4273071,993.8399048,55355022,15860.34961,0.00441692,15860.34961,15870.7998,15772.2998,15839.34961,Train
28-06-2021,714.3361816,-0.004465103,754.1749878,761.5,752.5,760,9356786,628.9620972,0.002001047,650.2999878,653,646.1500244,651,12093491,3001.191895,-0.013115241,3336.75,3391.5,3333,3391.5,1355238,1398.618774,-0.001525698,1571.800049,1580.150024,1560.599976,1572.900024,5019178,949.1550903,-0.008805716,962.6886597,981.3793945,960.3811646,979.3026733,20277042,15814.7002,-0.00288236,15814.7002,15915.65039,15792.15039,15915.34961,Train
29-06-2021,714.4312744,0.000133112,751.0250244,754.0999756,746.0750122,753.5,10971692,619.0968018,-0.015809351,640.0999756,648.75,636.4500122,646.2999878,12225470,3004.880859,0.001228412,3340.850098,3366.300049,3326.5,3342,1497322,1390.832886,-0.005582393,1563.050049,1573.650024,1559.199951,1561,5913567,949.9741211,0.000862533,963.5193481,973.3031616,961.8118286,964.303894,27144063,15748.4502,-0.004197939,15748.4502,15835.90039,15724.0498,15807.5,Train
30-06-2021,712.4573975,-0.002766688,748.9500122,754.5,747.0499878,749,9679022,610.1986694,-0.014477053,630.9000244,640.7999878,629.7999878,638.2999878,14276494,3009.287842,0.001465534,3345.75,3382,3338.5,3346,1693146,1406.627197,0.011292014,1580.800049,1591,1572.050049,1572.050049,6058722,960.3710938,0.010885023,974.0646362,979.6026001,965.0192261,967.4190063,19762858,15721.5,-0.001712758,15721.5,15839.09961,15708.75,15776.90039,Train
01-07-2021,707.1540527,-0.007471579,743.375,751,741.5,751,16911442,610.1502686,-7.93E-05,630.8499756,637.4000244,630.0499878,633.9500122,10517081,3005.464844,-0.001271207,3341.5,3362,3332.350098,3358,990310,1388.474976,-0.012988775,1560.400024,1576.849976,1559.050049,1576.849976,4814317,954.5924683,-0.006035251,968.2036133,979.833374,966.8421631,977.456665,12534407,15680,-0.002643187,15680,15755.5498,15667.0498,15755.0498,Train
02-07-2021,704.1337891,-0.004280159,740.2000122,744.625,738.5,742.5,14827036,619.2418213,0.014790592,640.25,641.3499756,632.25,632.25,10999396,2991.028809,-0.004814835,3325.449951,3339.699951,3295.199951,3331,1682274,1395.059692,0.004731199,1567.800049,1569.449951,1542.599976,1558.949951,5166064,968.7433472,0.014715199,982.5562134,984.3330078,965.8960571,967.7651367,14086620,15722.2002,0.002687724,15722.2002,15738.34961,15635.9502,15705.84961,Train
05-07-2021,711.2921753,0.010114902,747.7249756,752.25,742.2750244,744.9749756,7373882,626.5924683,0.011800498,647.8499756,648.5,641.2000122,642.75,7358568,2987.026611,-0.001338963,3321,3374,3302,3342,1972858,1404.981079,0.007086631,1578.949951,1585,1561.050049,1569.150024,4058338,978.3668823,0.009885022,992.3169556,993.8629761,983.6868896,985.9713135,11702287,15834.34961,0.007107867,15834.34961,15845.9502,15762.0498,15793.40039,Train
06-07-2021,729.9608765,0.025907658,767.3499756,770,748,748.5,17669032,628.9620972,0.003774638,650.2999878,655,645.2000122,645.2000122,9209891,2934.229736,-0.01783347,3262.300049,3328,3256.100098,3313,2159420,1390.076538,-0.010665027,1562.199951,1586.75,1557.099976,1573.699951,4089574,966.8095093,-0.01188325,980.5948486,991.71698,978.4719849,989.894104,10070124,15818.25,-0.001017269,15818.25,15914.2002,15801,15813.75,Train
07-07-2021,732.2438965,0.003122712,769.75,772.6749878,763.8499756,767,9629190,632.5406494,0.00567349,654,654.75,645.9000244,650.9000244,7741559,2945.607178,0.00386999,3274.949951,3282.699951,3241.600098,3275,2640710,1392.211914,0.001534978,1564.599976,1570.550049,1544.650024,1566.050049,4797120,960.0981445,-0.006965972,973.7877197,981.9562988,968.2266846,981.9562988,10454892,15879.65039,0.003874103,15879.65039,15893.5498,15779.7002,15819.59961,Train
08-07-2021,723.1830444,-0.012451287,760.2249756,768.8499756,756.7249756,762.5,8420922,620.8377686,-0.018674681,641.9000244,654,638.0999756,650.5,10782941,2930.811523,-0.005035613,3258.5,3298,3231.899902,3298,2485811,1388.786255,-0.00246362,1560.75,1576,1549,1568,3326813,952.1581421,-0.008304376,965.7345581,976.9721069,960.3811646,976.9721069,11185460,15727.90039,-0.00960221,15727.90039,15885.75,15682.90039,15855.40039,Train
09-07-2021,714.4075317,-0.012208791,751,758,748.75,756.2750244,10695842,617.5975952,-0.005232701,638.5499878,641.1500244,633.7999878,639.5,7069698,2885.525146,-0.015572445,3208.149902,3282,3201,3250,6365067,1390.699341,0.001376576,1562.900024,1569.900024,1551,1556,3436594,942.4208374,-0.010279213,955.8584595,965.3192139,953.5048218,963.6116333,9037675,15689.7998,-0.002425423,15689.7998,15730.84961,15632.75,15688.25,Train
12-07-2021,707.2728882,-0.010037,743.5,751,742,751,14458978,625.0449829,0.011986515,646.25,650.25,642.4000244,646,6992783,2871.988281,-0.004702339,3193.100098,3236,3188.350098,3235,1892226,1377.307495,-0.009676241,1547.849976,1578,1533.75,1570.550049,4588982,948.2905273,0.006208995,961.8118286,969.8419189,957.3814087,959.8042603,8585292,15692.59961,0.000178432,15692.59961,15789.2002,15644.75,15766.7998,Train
13-07-2021,714.3361816,0.009937122,750.9249878,753.0499878,742.0499878,748.0499878,18178142,643.1313477,0.028525357,664.9500122,666.3499756,653,655.1500244,19825411,2866.996582,-0.001739576,3187.550049,3214,3175,3214,1809339,1374.727173,-0.001875211,1544.949951,1556.400024,1536.300049,1556.400024,4456160,955.3887329,0.007457389,969.0112305,970.557251,963.6347046,969.1496582,6717133,15812.34961,0.007602017,15812.34961,15820.7998,15744.59961,15794,Train
14-07-2021,713.0519409,-0.001799428,749.5750122,753.6749878,745.5499878,748.75,9788494,642.5510254,-0.000902746,664.3499756,668,658.2000122,662,11648541,2891.281738,0.008434917,3214.550049,3222,3185,3187,2044279,1403.15686,0.020469306,1576.900024,1582.800049,1538.099976,1554,5657716,949.1550903,-0.006546098,962.6886597,972.3109131,960.496521,969.3111572,8532544,15853.9502,0.002627438,15853.9502,15877.34961,15764.2002,15808.7002,Train
15-07-2021,723.3019409,0.014272491,760.3499756,763.375,749.8250122,752.5,10438802,645.5493164,0.004655377,667.4500122,669.5999756,661.0999756,665.0999756,8244429,2887.134766,-0.001435332,3202.949951,3231.850098,3194,3227.600098,2232968,1406.627197,0.002470182,1580.800049,1596.849976,1556,1557.900024,10021355,947.4943237,-0.001751264,961.0042114,966.8421631,959.227417,966.8421631,9448356,15924.2002,0.004421284,15924.2002,15952.34961,15855,15872.15039,Train
